TaxID	Kraken	Kaiju	CLARK
991	1165	NA	NA	2
992	1165	NA	NA	NA
993	1165892	NA	1	NA
994	1165892	NA	NA	NA
995	1166	NA	NA	NA
996	1166016	NA	3	NA
997	1166016	NA	NA	1
998	1166016	NA	NA	NA
999	1166018	NA	1	NA
1000	1166018	NA	NA	NA
1001	1166130	NA	8	NA
1002	1166130	NA	NA	10
1003	1166130	NA	NA	NA
1004	1167	NA	NA	NA
1005	1167006	NA	46	NA
1006	1167006	NA	NA	NA
1007	11676	NA	3	NA
1008	11676	NA	NA	NA
1009	1167629	NA	8	NA
1010	1167629	NA	NA	NA
1011	1168	NA	NA	NA
1012	1168034	54	NA	NA
1013	1168034	NA	521	NA
1014	1168034	NA	NA	69
1015	1168034	NA	NA	NA
1016	1168281	NA	1	NA
1017	1168281	NA	NA	NA
1018	1169	NA	NA	NA
1019	1169025	NA	NA	1
1020	117	NA	NA	NA
1021	1170	NA	NA	NA
1022	1170318	NA	19	NA
1023	1170318	NA	NA	NA
1024	1170562	NA	15	NA
1025	1170562	NA	NA	NA
1026	1170710	NA	1	NA
1027	1170710	NA	NA	NA
1028	1171	NA	NA	NA
1029	1171373	NA	4	NA
1030	1171373	NA	NA	NA
1031	1171377	NA	2	NA
1032	1171377	NA	NA	NA
1033	1172	NA	NA	NA
1034	117207	NA	NA	1
1035	1172562	NA	3	NA
1036	1172562	NA	NA	NA
1037	1172567	NA	1	NA
1038	1172567	NA	NA	NA
1039	1173	NA	NA	NA
1040	1173022	NA	15	NA
1041	1173022	NA	NA	NA
1042	1173025	NA	9	NA
1043	1173025	NA	NA	8
1044	1173025	NA	NA	NA
1045	1173026	NA	18	NA
1046	1173026	NA	NA	4
1047	1173026	NA	NA	NA
1048	1173027	NA	27	NA
1049	1173027	NA	NA	2
1050	1173027	NA	NA	NA
1051	1173263	NA	35	NA
1052	1173263	NA	NA	2
1053	1173263	NA	NA	NA
1054	1173749	NA	1	NA
1055	1173749	NA	NA	NA
1056	1173798	NA	1	NA
1057	1173798	NA	NA	NA
1058	1174	NA	NA	NA
1059	1175	NA	NA	NA
1060	1175296	NA	20	NA
1061	1175296	NA	NA	NA
1062	1175631	NA	1	NA
1063	1175631	NA	NA	NA
1064	1176	NA	NA	NA
1065	1176422	NA	1	NA
1066	1176422	NA	NA	NA
1067	1176492	NA	3	NA
1068	1176492	NA	NA	NA
1069	1176587	13	NA	NA
1070	1176587	NA	159	NA
1071	1176587	NA	NA	17
1072	1176587	NA	NA	NA
1073	1176649	NA	NA	4
1074	1177	NA	10	NA
1075	1177	NA	NA	NA
1076	1177712	NA	NA	3
1077	1178	NA	NA	NA
1078	1178482	NA	35	NA
1079	1178482	NA	NA	8
1080	1178482	NA	NA	NA
1081	1178515	13	NA	NA
1082	1178515	NA	36	NA
1083	1178515	NA	NA	14
1084	1178515	NA	NA	NA
1085	1178516	20	NA	NA
1086	1178516	NA	66	NA
1087	1178516	NA	NA	22
1088	1178516	NA	NA	NA
1089	1178537	NA	6	NA
1090	1178537	NA	NA	2
1091	1178537	NA	NA	NA
1092	11786	NA	1	NA
1093	11786	NA	NA	NA
1094	1179	NA	NA	NA
1095	1179773	NA	32	NA
1096	1179773	NA	NA	NA
1097	118	NA	NA	NA
1098	1180	NA	NA	NA
1099	118000	11	NA	NA
1100	118000	NA	NA	15
1101	118000	NA	NA	NA
1102	118062	NA	8	NA
1103	118062	NA	NA	NA
1104	118099	NA	3	NA
1105	118099	NA	NA	NA
1106	1181	NA	NA	NA
1107	118101	NA	2	NA
1108	118101	NA	NA	NA
1109	118110	NA	4	NA
1110	118110	NA	NA	NA
1111	118126	NA	8	NA
1112	118126	NA	NA	NA
1113	118163	NA	29	NA
1114	118163	NA	NA	NA
1115	1182	NA	NA	NA
1116	1182568	NA	22	NA
1117	1182568	NA	NA	1
1118	1182568	NA	NA	NA
1119	1182571	NA	10	NA
1120	1182571	NA	NA	7
1121	1182571	NA	NA	NA
1122	1183	NA	NA	NA
1123	118323	NA	NA	1
1124	1183377	NA	5	NA
1125	1183377	NA	NA	NA
1126	1183438	NA	23	NA
1127	1183438	NA	NA	NA
1128	1184	NA	13	NA
1129	1184	NA	NA	2
1130	1184	NA	NA	NA
1131	1184251	NA	2	NA
1132	1184251	NA	NA	NA
1133	1184267	NA	25	NA
1134	1184267	NA	NA	NA
1135	1184387	NA	NA	2
1136	1185	NA	1	NA
1137	1185	NA	NA	NA
1138	1185653	NA	19	NA
1139	1185653	NA	NA	NA
1140	1185876	NA	1	NA
1141	1185876	NA	NA	NA
1142	1186	NA	3	NA
1143	1186	NA	NA	NA
1144	1186051	NA	5	NA
1145	1186051	NA	NA	2
1146	1186051	NA	NA	NA
1147	1187	NA	NA	NA
1148	1188	NA	NA	NA
1149	118882	NA	14	NA
1150	118882	NA	NA	NA
1151	118883	NA	4	NA
1152	118883	NA	NA	NA
1153	118884	NA	12	NA
1154	118884	NA	NA	NA
1155	1189	NA	NA	NA
1156	1189303	NA	6	NA
1157	1189303	NA	NA	NA
1158	118968	NA	8	NA
1159	118968	NA	NA	NA
1160	119	NA	NA	3
1161	119	NA	NA	NA
1162	1190	NA	NA	NA
1163	119060	NA	232	NA
1164	119060	NA	NA	NA
1165	119065	NA	12	NA
1166	119065	NA	NA	NA
1167	1191	NA	NA	NA
1168	1191459	16	NA	NA
1169	1191459	NA	246	NA
1170	1191459	NA	NA	54
1171	1191459	NA	NA	NA
1172	1191523	NA	112	NA
1173	1191523	NA	NA	NA
1174	1192	NA	NA	NA
1175	119206	16	NA	NA
1176	119206	NA	98	NA
1177	119206	NA	NA	19
1178	119206	NA	NA	NA
1179	119219	NA	NA	4
1180	1192197	NA	107	NA
1181	1192197	NA	NA	NA
1182	1193	NA	NA	NA
1183	1193095	10	NA	NA
1184	1193095	NA	NA	11
1185	1193095	NA	NA	NA
1186	1193499	NA	1	NA
1187	1193499	NA	NA	NA
1188	1193502	NA	6	NA
1189	1193502	NA	NA	NA
1190	1193729	NA	4	NA
1191	1193729	NA	NA	NA
1192	119394	NA	NA	1
1193	1194	NA	NA	NA
1194	1194088	NA	1	NA
1195	1194088	NA	NA	NA
1196	1194526	NA	13	NA
1197	1194526	NA	NA	NA
1198	119484	NA	NA	8
1199	1194971	NA	1	NA
1200	1194971	NA	NA	NA
1201	1195	NA	NA	NA
1202	1195464	NA	6	NA
1203	1195464	NA	NA	NA
1204	1196	NA	NA	NA
1205	119602	NA	40	NA
1206	119602	NA	NA	NA
1207	119603	NA	5	NA
1208	119603	NA	NA	NA
1209	1196031	NA	42	NA
1210	1196031	NA	NA	NA
1211	1196083	64	NA	NA
1212	1196083	NA	NA	97
1213	1196083	NA	NA	NA
1214	1196094	NA	549	NA
1215	1196094	NA	NA	NA
1216	1196095	25	NA	NA
1217	1196095	NA	83	NA
1218	1196095	NA	NA	72
1219	1196095	NA	NA	NA
1220	1196835	NA	8	NA
1221	1196835	NA	NA	NA
1222	1196844	NA	21	NA
1223	1196844	NA	NA	NA
1224	1197	NA	NA	NA
1225	1197717	NA	195	NA
1226	1197717	NA	NA	7
1227	1197717	NA	NA	NA
1228	1197719	NA	1	NA
1229	1197719	NA	NA	NA
1230	1198	NA	NA	NA
1231	1198114	NA	31	NA
1232	1198114	NA	NA	NA
1233	1198136	NA	3	NA
1234	1198136	NA	NA	NA
1235	1198232	NA	10	NA
1236	1198232	NA	NA	NA
1237	1198449	NA	1	NA
1238	1198449	NA	NA	NA
1239	1198451	NA	1	NA
1240	1198451	NA	NA	NA
1241	119856	NA	8	NA
1242	119856	NA	NA	NA
1243	119858	NA	7	NA
1244	119858	NA	NA	1
1245	119858	NA	NA	NA
1246	1198627	NA	1	NA
1247	1198627	NA	NA	NA
1248	119864	11	NA	NA
1249	119864	NA	NA	11
1250	119864	NA	NA	NA
1251	1198676	NA	11	NA
1252	1198676	NA	NA	NA
1253	1199	NA	NA	NA
1254	1199245	NA	6	NA
1255	1199245	NA	NA	1
1256	1199245	NA	NA	NA
1257	119977	NA	8	NA
1258	119977	NA	NA	NA
1259	12	NA	NA	NA
1260	120	NA	NA	12
1261	120	NA	NA	NA
1262	1200	NA	NA	NA
1263	1200352	NA	12	NA
1264	1200352	NA	NA	NA
1265	120045	NA	7	NA
1266	120045	NA	NA	NA
1267	1201	NA	NA	NA
1268	1201292	NA	18	NA
1269	1201292	NA	NA	NA
1270	1201294	NA	2	NA
1271	1201294	NA	NA	NA
1272	1202	NA	NA	NA
1273	1202450	NA	16	NA
1274	1202450	NA	NA	NA
1275	1202768	NA	5	NA
1276	1202768	NA	NA	NA
1277	1203	NA	NA	NA
1278	1203471	NA	NA	10
1279	1203599	NA	2	NA
1280	1203599	NA	NA	NA
1281	1203670	NA	5	NA
1282	1203670	NA	NA	NA
1283	1204	NA	NA	NA
1284	1204521	NA	1	NA
1285	1204521	NA	NA	NA
1286	1204725	NA	6	NA
1287	1204725	NA	NA	NA
1288	1205	NA	NA	NA
1289	1205910	NA	24	NA
1290	1205910	NA	NA	NA
1291	1206	NA	NA	7
1292	1206	NA	NA	NA
1293	1206105	NA	6	NA
1294	1206105	NA	NA	NA
1295	1207	NA	NA	NA
1296	1207075	NA	9	NA
1297	1207075	NA	NA	7
1298	1207075	NA	NA	NA
1299	1207504	NA	1	NA
1300	1207504	NA	NA	NA
1301	120793	NA	3	NA
1302	120793	NA	NA	NA
1303	1208	NA	NA	NA
1304	1208104	NA	5	NA
1305	1208104	NA	NA	NA
1306	1208320	NA	2	NA
1307	1208320	NA	NA	NA
1308	1208324	NA	15	NA
1309	1208324	NA	NA	3
1310	1208324	NA	NA	NA
1311	1208918	NA	1	NA
1312	1208918	NA	NA	NA
1313	1208919	NA	10	NA
1314	1208919	NA	NA	NA
1315	1208920	NA	3	NA
1316	1208920	NA	NA	NA
1317	1208921	NA	6	NA
1318	1208921	NA	NA	NA
1319	1209	NA	NA	NA
1320	1209493	NA	NA	3
1321	120961	NA	13	NA
1322	120961	NA	NA	NA
1323	1209989	NA	68	NA
1324	1209989	NA	NA	NA
1325	121	NA	NA	NA
1326	1210	NA	NA	NA
1327	1210908	NA	8	NA
1328	1210908	NA	NA	NA
1329	1211	NA	NA	NA
1330	1211326	NA	104	NA
1331	1211326	NA	NA	10
1332	1211326	NA	NA	NA
1333	1211417	NA	40	NA
1334	1211417	NA	NA	NA
1335	1211579	NA	2	NA
1336	1211579	NA	NA	NA
1337	1211644	NA	1	NA
1338	1211644	NA	NA	NA
1339	1211705	NA	1	NA
1340	1211705	NA	NA	NA
1341	1212	NA	NA	NA
1342	1212491	NA	13	NA
1343	1212491	NA	NA	NA
1344	121292	NA	14	NA
1345	121292	NA	NA	2
1346	121292	NA	NA	NA
1347	1213	NA	NA	NA
1348	1214	NA	NA	NA
1349	1214066	NA	4	NA
1350	1214066	NA	NA	NA
1351	1214179	NA	52	NA
1352	1214179	NA	NA	NA
1353	1214242	NA	8	NA
1354	1214242	NA	NA	NA
1355	1215	NA	NA	NA
1356	1215088	NA	10	NA
1357	1215088	NA	NA	NA
1358	1215089	NA	12	NA
1359	1215089	NA	NA	2
1360	1215089	NA	NA	NA
1361	1216	NA	NA	NA
1362	1217	NA	NA	NA
1363	121719	10	NA	NA
1364	121719	NA	15	NA
1365	121719	NA	NA	11
1366	121719	NA	NA	NA
1367	1217416	NA	3	NA
1368	1217416	NA	NA	NA
1369	1217420	NA	3	NA
1370	1217420	NA	NA	NA
1371	1217721	NA	17	NA
1372	1217721	NA	NA	NA
1373	1217908	NA	NA	12
1374	1217984	NA	1	NA
1375	1217984	NA	NA	NA
1376	1218	NA	7	NA
1377	1218	NA	NA	NA
1378	121871	NA	5	NA
1379	121871	NA	NA	NA
1380	1218933	NA	4	NA
1381	1218933	NA	NA	NA
1382	1219	NA	9	NA
1383	1219	NA	NA	8
1384	1219	NA	NA	NA
1385	1219058	NA	23	NA
1386	1219058	NA	NA	NA
1387	1219067	NA	3	NA
1388	1219067	NA	NA	NA
1389	1219076	NA	5	NA
1390	1219076	NA	NA	NA
1391	122	NA	NA	NA
1392	1220	NA	NA	NA
1393	1221	NA	NA	NA
1394	1221500	NA	18	NA
1395	1221500	NA	NA	8
1396	1221500	NA	NA	NA
1397	1221522	NA	7	NA
1398	1221522	NA	NA	NA
1399	1221524	NA	1	NA
1400	1221524	NA	NA	NA
1401	1222	NA	NA	NA
1402	1222034	NA	91	NA
1403	1222034	NA	NA	NA
1404	122277	NA	50	NA
1405	122277	NA	NA	NA
1406	1223	NA	NA	NA
1407	1223514	19	NA	NA
1408	1223514	NA	NA	19
1409	1223514	NA	NA	NA
1410	1223515	NA	21	NA
1411	1223515	NA	NA	NA
1412	1223566	NA	7	NA
1413	1223566	NA	NA	1
1414	1223566	NA	NA	NA
1415	1223802	NA	33	NA
1416	1223802	NA	NA	NA
1417	1224	NA	8492	NA
1418	1224	NA	NA	NA
1419	1224162	NA	31	NA
1420	1224162	NA	NA	NA
1421	1224163	NA	19	NA
1422	1224163	NA	NA	NA
1423	1224164	NA	56	NA
1424	1224164	NA	NA	NA
1425	1224742	NA	2	NA
1426	1224742	NA	NA	NA
1427	1224749	NA	1	NA
1428	1224749	NA	NA	1
1429	1224749	NA	NA	NA
1430	1225	NA	NA	NA
1431	1225174	NA	1	NA
1432	1225174	NA	NA	NA
1433	1225786	NA	8	NA
1434	1225786	NA	NA	NA
1435	122586	NA	82	NA
1436	122586	NA	NA	NA
1437	122587	NA	58	NA
1438	122587	NA	NA	NA
1439	1226	NA	NA	NA
1440	1226298	NA	11	NA
1441	1226298	NA	NA	NA
1442	1226968	NA	2	NA
1443	1226968	NA	NA	6
1444	1226968	NA	NA	NA
1445	1227	NA	20	NA
1446	1227	NA	NA	NA
1447	1227452	NA	1	NA
1448	1227452	NA	NA	NA
1449	1227453	NA	2	NA
1450	1227453	NA	NA	NA
1451	1227454	NA	1	NA
1452	1227454	NA	NA	NA
1453	1227455	NA	3	NA
1454	1227455	NA	NA	NA
1455	1227456	NA	3	NA
1456	1227456	NA	NA	NA
1457	1227460	NA	1	NA
1458	1227460	NA	NA	NA
1459	1227465	NA	2	NA
1460	1227465	NA	NA	NA
1461	1227466	NA	2	NA
1462	1227466	NA	NA	NA
1463	1227481	NA	4	NA
1464	1227481	NA	NA	NA
1465	1227482	NA	3	NA
1466	1227482	NA	NA	NA
1467	1227483	NA	1	NA
1468	1227483	NA	NA	NA
1469	1227484	NA	1	NA
1470	1227484	NA	NA	NA
1471	1227485	NA	3	NA
1472	1227485	NA	NA	NA
1473	1227487	NA	4	NA
1474	1227487	NA	NA	NA
1475	1227490	NA	3	NA
1476	1227490	NA	NA	NA
1477	1227492	NA	1	NA
1478	1227492	NA	NA	NA
1479	1227493	NA	8	NA
1480	1227493	NA	NA	NA
1481	1227496	NA	9	NA
1482	1227496	NA	NA	NA
1483	1227497	NA	2	NA
1484	1227497	NA	NA	NA
1485	1227498	NA	4	NA
1486	1227498	NA	NA	NA
1487	1227499	NA	1	NA
1488	1227499	NA	NA	NA
1489	1227500	NA	2	NA
1490	1227500	NA	NA	NA
1491	1227739	NA	53	NA
1492	1227739	NA	NA	NA
1493	1228	NA	NA	NA
1494	1228997	NA	10	NA
1495	1228997	NA	NA	NA
1496	1229	NA	NA	NA
1497	1229205	NA	1	NA
1498	1229205	NA	NA	NA
1499	1229512	NA	9	NA
1500	1229512	NA	NA	NA
1501	1229671	NA	1	NA
1502	1229671	NA	NA	NA
1503	1229726	NA	148	NA
1504	1229726	NA	NA	NA
1505	1229727	NA	9	NA
1506	1229727	NA	NA	NA
1507	1229755	NA	1	NA
1508	1229755	NA	NA	NA
1509	1229756	NA	3	NA
1510	1229756	NA	NA	NA
1511	1229758	NA	7	NA
1512	1229758	NA	NA	NA
1513	1229831	NA	1	NA
1514	1229831	NA	NA	NA
1515	123	NA	NA	NA
1516	1230	NA	NA	NA
1517	1230341	NA	28	NA
1518	1230341	NA	NA	NA
1519	1230451	NA	1	NA
1520	1230451	NA	NA	NA
1521	1230453	NA	1	NA
1522	1230453	NA	NA	NA
1523	1230454	NA	2	NA
1524	1230454	NA	NA	NA
1525	1230455	NA	1	NA
1526	1230455	NA	NA	NA
1527	1230456	NA	2	NA
1528	1230456	NA	NA	NA
1529	1230457	NA	4	NA
1530	1230457	NA	NA	NA
1531	1230458	NA	3	NA
1532	1230458	NA	NA	NA
1533	1230460	NA	6	NA
1534	1230460	NA	NA	NA
1535	1230998	NA	NA	12
1536	1231	NA	NA	6
1537	1231	NA	NA	NA
1538	1231000	NA	NA	2
1539	1231072	NA	10	NA
1540	1231072	NA	NA	NA
1541	1231624	NA	15	NA
1542	1231624	NA	NA	NA
1543	1231626	NA	29	NA
1544	1231626	NA	NA	NA
1545	1232	NA	NA	NA
1546	123214	NA	29	NA
1547	123214	NA	NA	NA
1548	1232219	NA	2	NA
1549	1232219	NA	NA	NA
1550	1232659	NA	633	NA
1551	1232659	NA	NA	NA
1552	1233	NA	NA	NA
1553	1233100	NA	2	NA
1554	1233100	NA	NA	NA
1555	12333	NA	89	NA
1556	12333	NA	NA	NA
1557	12336	NA	1	NA
1558	12336	NA	NA	NA
1559	1233873	NA	1	NA
1560	1233873	NA	NA	1
1561	1233873	NA	NA	NA
1562	1234	NA	17	NA
1563	1234	NA	NA	NA
1564	1234380	NA	1	NA
1565	1234380	NA	NA	NA
1566	12345	NA	3	NA
1567	12345	NA	NA	NA
1568	1234679	NA	137	NA
1569	1234679	NA	NA	NA
1570	1235	NA	NA	NA
1571	1235591	NA	22	NA
1572	1235591	NA	NA	NA
1573	1235661	NA	6	NA
1574	1235661	NA	NA	NA
1575	1235834	NA	4	NA
1576	1235834	NA	NA	NA
1577	1235990	NA	13	NA
1578	1235990	NA	NA	8
1579	1235990	NA	NA	NA
1580	1236	NA	4214	NA
1581	1236	NA	NA	NA
1582	1236179	16	NA	NA
1583	1236179	NA	76	NA
1584	1236179	NA	NA	16
1585	1236179	NA	NA	NA
1586	1236517	NA	7765	NA
1587	1236517	NA	NA	NA
1588	1236518	NA	16	NA
1589	1236518	NA	NA	NA
1590	1236689	NA	17	NA
1591	1236689	NA	NA	NA
1592	1236908	NA	4	NA
1593	1236908	NA	NA	NA
1594	1237	NA	NA	NA
1595	1238	15	NA	NA
1596	1238	NA	26	NA
1597	1238	NA	NA	26
1598	1238	NA	NA	NA
1599	123899	11	NA	NA
1600	123899	NA	27	NA
1601	123899	NA	NA	14
1602	123899	NA	NA	NA
1603	1239	NA	3917	NA
1604	1239	NA	NA	NA
1605	1239307	NA	33	NA
1606	1239307	NA	NA	5
1607	1239307	NA	NA	NA
1608	1239381	NA	9	NA
1609	1239381	NA	NA	NA
1610	124	NA	NA	NA
1611	1240	NA	NA	NA
1612	12402	343	NA	NA
1613	12402	NA	398	NA
1614	12402	NA	NA	NA
1615	1240483	NA	5	NA
1616	1240483	NA	NA	NA
1617	1240980	NA	1	NA
1618	1240980	NA	NA	NA
1619	1241	NA	NA	NA
1620	1242	NA	NA	NA
1621	1242091	NA	1	NA
1622	1242091	NA	NA	NA
1623	1242106	NA	24	NA
1624	1242106	NA	NA	NA
1625	1242108	NA	6	NA
1626	1242108	NA	NA	NA
1627	1242245	NA	26	NA
1628	1242245	NA	NA	NA
1629	1243	NA	72	NA
1630	1243	NA	NA	NA
1631	1243595	NA	1	NA
1632	1243595	NA	NA	NA
1633	1244	NA	7	NA
1634	1244	NA	NA	3
1635	1244	NA	NA	NA
1636	1244528	NA	1	NA
1637	1244528	NA	NA	NA
1638	1244531	10	NA	NA
1639	1244531	NA	51	NA
1640	1244531	NA	NA	12
1641	1244531	NA	NA	NA
1642	1245	10	NA	NA
1643	1245	NA	19	NA
1644	1245	NA	NA	14
1645	1245	NA	NA	NA
1646	1245469	NA	13	NA
1647	1245469	NA	NA	NA
1648	1245471	NA	10	NA
1649	1245471	NA	NA	NA
1650	1246	NA	15	NA
1651	1246	NA	NA	NA
1652	1246301	NA	21	NA
1653	1246301	NA	NA	NA
1654	12466	NA	1	NA
1655	12466	NA	NA	NA
1656	1246626	NA	19	NA
1657	1246626	NA	NA	NA
1658	1246955	NA	14	NA
1659	1246955	NA	NA	NA
1660	1246995	NA	23	NA
1661	1246995	NA	NA	NA
1662	1247	NA	1	NA
1663	1247	NA	NA	4
1664	1247	NA	NA	NA
1665	1247726	NA	40	NA
1666	1247726	NA	NA	NA
1667	1248	NA	NA	NA
1668	1248727	NA	19	NA
1669	1248727	NA	NA	11
1670	1248727	NA	NA	NA
1671	1249	NA	NA	NA
1672	1249471	NA	15	NA
1673	1249471	NA	NA	NA
1674	1249473	NA	2	NA
1675	1249473	NA	NA	NA
1676	1249526	NA	17	NA
1677	1249526	NA	NA	NA
1678	1249552	NA	28	NA
1679	1249552	NA	NA	9
1680	1249552	NA	NA	NA
1681	1249634	NA	3	NA
1682	1249634	NA	NA	NA
1683	1249658	NA	5	NA
1684	1249658	NA	NA	NA
1685	1249661	NA	6	NA
1686	1249661	NA	NA	NA
1687	1249662	NA	1	NA
1688	1249662	NA	NA	NA
1689	1249668	NA	7	NA
1690	1249668	NA	NA	NA
1691	125	NA	NA	1
1692	125	NA	NA	NA
1693	1250	NA	NA	NA
1694	1250539	NA	12	NA
1695	1250539	NA	NA	2
1696	1250539	NA	NA	NA
1697	1251	NA	NA	NA
1698	1252	NA	NA	8
1699	1252	NA	NA	NA
1700	1253	NA	17	NA
1701	1253	NA	NA	NA
1702	1254	NA	34	NA
1703	1254	NA	NA	12
1704	1254	NA	NA	NA
1705	1254432	NA	54	NA
1706	1254432	NA	NA	NA
1707	1254439	NA	25	NA
1708	1254439	NA	NA	NA
1709	1255	14	NA	NA
1710	1255	NA	18	NA
1711	1255	NA	NA	15
1712	1255	NA	NA	NA
1713	1255043	NA	15	NA
1714	1255043	NA	NA	NA
1715	1256	NA	NA	NA
1716	1257	NA	NA	NA
1717	1257021	16	NA	NA
1718	1257021	NA	175	NA
1719	1257021	NA	NA	38
1720	1257021	NA	NA	NA
1721	1258	NA	NA	NA
1722	1258574	NA	74	NA
1723	1258574	NA	NA	NA
1724	1259	NA	NA	NA
1725	1259844	NA	6	NA
1726	1259844	NA	NA	4
1727	1259844	NA	NA	NA
1728	126	NA	4	NA
1729	126	NA	NA	NA
1730	1260	33	NA	NA
1731	1260	NA	NA	35
1732	1260	NA	NA	NA
1733	1260251	NA	9	NA
1734	1260251	NA	NA	NA
1735	1261	NA	NA	NA
1736	1261127	NA	3	NA
1737	1261127	NA	NA	NA
1738	1261131	NA	7	NA
1739	1261131	NA	NA	NA
1740	1261545	NA	5	NA
1741	1261545	NA	NA	NA
1742	1261556	NA	3	NA
1743	1261556	NA	NA	NA
1744	1262	NA	NA	NA
1745	1262452	NA	5	NA
1746	1262452	NA	NA	1
1747	1262452	NA	NA	NA
1748	1262470	NA	22	NA
1749	1262470	NA	NA	NA
1750	1262539	NA	1	NA
1751	1262539	NA	NA	NA
1752	1263	NA	28	NA
1753	1263	NA	NA	NA
1754	1263550	NA	3	NA
1755	1263550	NA	NA	2
1756	1263550	NA	NA	NA
1757	1263829	NA	28	NA
1758	1263829	NA	NA	NA
1759	1263832	NA	107	NA
1760	1263832	NA	NA	NA
1761	1263979	NA	4	NA
1762	1263979	NA	NA	2
1763	1263979	NA	NA	NA
1764	1264	13	NA	NA
1765	1264	NA	NA	11
1766	1264	NA	NA	NA
1767	1264579	NA	580	NA
1768	1264579	NA	NA	NA
1769	1265	NA	NA	NA
1770	1265309	NA	10	NA
1771	1265309	NA	NA	NA
1772	1265350	NA	4	NA
1773	1265350	NA	NA	NA
1774	1265601	NA	2	NA
1775	1265601	NA	NA	NA
1776	1266	NA	NA	NA
1777	1266844	NA	2	NA
1778	1266844	NA	NA	NA
1779	1266845	NA	31	NA
1780	1266845	NA	NA	NA
1781	1266925	NA	18	NA
1782	1266925	NA	NA	NA
1783	1267	NA	NA	NA
1784	1267000	NA	2	NA
1785	1267000	NA	NA	NA
1786	1267021	36	NA	NA
1787	1267021	NA	62	NA
1788	1267021	NA	NA	36
1789	1267021	NA	NA	NA
1790	1267169	NA	1	NA
1791	1267169	NA	NA	NA
1792	1267562	NA	13	NA
1793	1267562	NA	NA	NA
1794	1267754	NA	2	NA
1795	1267754	NA	NA	NA
1796	1267766	NA	7	NA
1797	1267766	NA	NA	1
1798	1267766	NA	NA	NA
1799	1268	NA	283	NA
1800	1268	NA	NA	NA
1801	1268072	NA	26	NA
1802	1268072	NA	NA	NA
1803	1268635	NA	7	NA
1804	1268635	NA	NA	NA
1805	1269	NA	NA	NA
1806	127	NA	NA	NA
1807	1270	42	NA	NA
1808	1270	NA	NA	42
1809	1270	NA	NA	NA
1810	1271	NA	NA	NA
1811	1271752	NA	1	NA
1812	1271752	NA	NA	NA
1813	1272	NA	NA	NA
1814	1273	NA	NA	NA
1815	1273132	NA	5	NA
1816	1273132	NA	NA	2
1817	1273132	NA	NA	NA
1818	1273541	NA	4	NA
1819	1273541	NA	NA	NA
1820	1273687	NA	NA	3
1821	1273755	NA	1	NA
1822	1273755	NA	NA	NA
1823	1274	19	NA	NA
1824	1274	NA	26	NA
1825	1274	NA	NA	19
1826	1274	NA	NA	NA
1827	1274631	NA	9	NA
1828	1274631	NA	NA	3
1829	1274631	NA	NA	NA
1830	1275	NA	NA	NA
1831	1276	NA	NA	10
1832	1276	NA	NA	NA
1833	1276220	NA	13	NA
1834	1276220	NA	NA	NA
1835	1276221	NA	4	NA
1836	1276221	NA	NA	NA
1837	1276227	NA	1	NA
1838	1276227	NA	NA	NA
1839	1276229	NA	1	NA
1840	1276229	NA	NA	NA
1841	1276246	NA	7	NA
1842	1276246	NA	NA	NA
1843	1276257	NA	7	NA
1844	1276257	NA	NA	NA
1845	1276258	NA	6	NA
1846	1276258	NA	NA	NA
1847	1276282	NA	4	NA
1848	1276282	NA	NA	NA
1849	1276647	NA	12	NA
1850	1276647	NA	NA	NA
1851	1277	NA	NA	NA
1852	1277257	NA	5	NA
1853	1277257	NA	NA	NA
1854	1278	NA	NA	NA
1855	1278073	NA	21	NA
1856	1278073	NA	NA	NA
1857	1279	NA	200	NA
1858	1279	NA	NA	NA
1859	128	NA	NA	3
1860	128	NA	NA	NA
1861	1280	39	NA	NA
1862	1280	NA	37	NA
1863	1280	NA	NA	294
1864	1280	NA	NA	NA
1865	1280052	NA	1	NA
1866	1280052	NA	NA	NA
1867	1280380	NA	14	NA
1868	1280380	NA	NA	2
1869	1280380	NA	NA	NA
1870	1281	15	NA	NA
1871	1281	NA	9	NA
1872	1281	NA	NA	17
1873	1281	NA	NA	NA
1874	1282	57	NA	NA
1875	1282	NA	18	NA
1876	1282	NA	NA	162
1877	1282	NA	NA	NA
1878	1282356	NA	1	NA
1879	1282356	NA	NA	NA
1880	1282994	NA	3	NA
1881	1282994	NA	NA	NA
1882	1283	19	NA	NA
1883	1283	NA	13	NA
1884	1283	NA	NA	16
1885	1283	NA	NA	NA
1886	1283076	NA	1	NA
1887	1283076	NA	NA	NA
1888	1283291	NA	7	NA
1889	1283291	NA	NA	7
1890	1283291	NA	NA	NA
1891	1283312	NA	2	NA
1892	1283312	NA	NA	NA
1893	1284	10	NA	NA
1894	1284	NA	7	NA
1895	1284	NA	NA	12
1896	1284	NA	NA	NA
1897	1284658	NA	NA	4
1898	1285	NA	NA	NA
1899	1285583	NA	16	NA
1900	1285583	NA	NA	NA
1901	1285600	NA	1	NA
1902	1285600	NA	NA	NA
1903	1286	21	NA	NA
1904	1286	NA	13	NA
1905	1286	NA	NA	22
1906	1286	NA	NA	NA
1907	1286171	NA	106	NA
1908	1286171	NA	NA	NA
1909	1286528	NA	3	NA
1910	1286528	NA	NA	NA
1911	1287	NA	NA	NA
1912	1287066	NA	2	NA
1913	1287066	NA	NA	NA
